Year,Month,Day,Date,Weekday,Holiday,Temperature,Rainfall,Demand
2021,1,11,11/1/2021,MONDAY,FALSE,10.6,0.0,3075
2021,1,12,12/1/2021,TUESDAY,FALSE,11.9,0.0,3552
2021,1,13,13/1/2021,WEDNESDAY,FALSE,13.4,0.0,3375
2021,1,14,14/1/2021,THURSDAY,FALSE,15.2,0.0,2730
2021,1,15,15/1/2021,FRIDAY,FALSE,17.3,0.0,3505
2021,1,16,16/1/2021,SATURDAY,FALSE,17.6,0.0,1469
2021,1,17,17/1/2021,SUNDAY,FALSE,16.6,0.0,947
2021,1,18,18/1/2021,MONDAY,FALSE,14.2,0.0,3376
2021,1,19,19/1/2021,TUESDAY,FALSE,15.4,0.0,3470
2021,1,20,20/1/2021,WEDNESDAY,FALSE,18.2,0.0,3244
2021,1,21,21/1/2021,THURSDAY,FALSE,20.1,0.0,2771
2021,1,22,22/1/2021,FRIDAY,FALSE,20.3,0.0,3129
2021,1,23,23/1/2021,SATURDAY,FALSE,20.2,0.0,1582
2021,1,24,24/1/2021,SUNDAY,FALSE,18.4,0.0,987
2021,1,25,25/1/2021,MONDAY,FALSE,19.2,0.0,2533
2021,1,26,26/1/2021,TUESDAY,FALSE,19.6,0.0,3083
2021,1,27,27/1/2021,WEDNESDAY,FALSE,18.9,0.0,2792
2021,1,28,28/1/2021,THURSDAY,FALSE,19.1,0.0,2773
2021,1,29,29/1/2021,FRIDAY,FALSE,16.6,0.0,3197
2021,1,30,30/1/2021,SATURDAY,FALSE,16.7,0.0,1625
2021,1,31,31/1/2021,SUNDAY,FALSE,18.4,0.0,854
2021,2,1,1/2/2021,MONDAY,FALSE,20.3,0.0,3407
2021,2,2,2/2/2021,TUESDAY,FALSE,20.9,0.0,3321
2021,2,3,3/2/2021,WEDNESDAY,FALSE,18.4,0.0,2792
2021,2,4,4/2/2021,THURSDAY,FALSE,19.4,0.0,2779
2021,2,5,5/2/2021,FRIDAY,FALSE,19.9,0.0,3282
2021,2,6,6/2/2021,SATURDAY,FALSE,20.7,0.0,1757
2021,2,7,7/2/2021,SUNDAY,FALSE,20.3,0.0,1048
2021,2,8,8/2/2021,MONDAY,FALSE,19.9,0.0,2941
2021,2,9,9/2/2021,TUESDAY,FALSE,18.5,0.0,3058
2021,2,10,10/2/2021,WEDNESDAY,FALSE,16.5,32.2,3718
2021,2,11,11/2/2021,THURSDAY,FALSE,17.4,0.0,2694
2021,2,12,12/2/2021,FRIDAY,TRUE,18.4,0.0,979
2021,2,13,13/2/2021,SATURDAY,TRUE,19.2,0.0,994
2021,2,14,14/2/2021,SUNDAY,FALSE,19.9,0.0,938
2021,2,15,15/2/2021,MONDAY,TRUE,21.1,0.0,799
2021,2,16,16/2/2021,TUESDAY,FALSE,20.3,0.0,2918
2021,2,17,17/2/2021,WEDNESDAY,FALSE,20.4,0.0,2876
2021,2,18,18/2/2021,THURSDAY,FALSE,18.5,0.0,3141
2021,2,19,19/2/2021,FRIDAY,FALSE,18.5,0.0,3502
2021,2,20,20/2/2021,SATURDAY,FALSE,19.6,0.0,1379
2021,2,21,21/2/2021,SUNDAY,FALSE,20.4,0.0,1126
2021,2,22,22/2/2021,MONDAY,FALSE,21.4,0.0,2863
2021,2,23,23/2/2021,TUESDAY,FALSE,21.7,0.0,2843
2021,2,24,24/2/2021,WEDNESDAY,FALSE,20.3,0.0,3257
2021,2,25,25/2/2021,THURSDAY,FALSE,20.2,1.8,2515
2021,2,26,26/2/2021,FRIDAY,FALSE,22.3,14.7,3703
2021,2,27,27/2/2021,SATURDAY,FALSE,18.8,13.4,2543
2021,2,28,28/2/2021,SUNDAY,FALSE,19.9,0.0,1065
2021,3,1,1/3/2021,MONDAY,FALSE,21.9,0.0,3359
2021,3,2,2/3/2021,TUESDAY,FALSE,21.4,0.0,3391
2021,3,3,3/3/2021,WEDNESDAY,FALSE,18.4,0.3,2736
2021,3,4,4/3/2021,THURSDAY,FALSE,18.9,1.0,2856
2021,3,5,5/3/2021,FRIDAY,FALSE,20.1,0.0,3184
2021,3,6,6/3/2021,SATURDAY,FALSE,20.5,1.5,1812
2021,3,7,7/3/2021,SUNDAY,FALSE,19.9,0.2,833
2021,3,8,8/3/2021,MONDAY,FALSE,19.7,0.3,2664
2021,3,9,9/3/2021,TUESDAY,FALSE,20.1,0.0,2488
2021,3,10,10/3/2021,WEDNESDAY,FALSE,19.8,0.0,2768
2021,3,11,11/3/2021,THURSDAY,FALSE,21.0,0.0,2933
2021,3,12,12/3/2021,FRIDAY,FALSE,23.2,0.0,2857
2021,3,13,13/3/2021,SATURDAY,FALSE,22.0,0.0,2211
2021,3,14,14/3/2021,SUNDAY,FALSE,21.3,0.0,987
2021,3,15,15/3/2021,MONDAY,FALSE,22.4,0.0,2630
2021,3,16,16/3/2021,TUESDAY,FALSE,24.0,0.0,3376
2021,3,17,17/3/2021,WEDNESDAY,FALSE,24.7,0.0,3110
2021,3,18,18/3/2021,THURSDAY,FALSE,23.4,0.2,2777
2021,3,19,19/3/2021,FRIDAY,FALSE,24.2,0.0,2917
2021,3,20,20/3/2021,SATURDAY,FALSE,25.0,0.0,1876
2021,3,21,21/3/2021,SUNDAY,FALSE,21.2,0.0,1066
2021,3,22,22/3/2021,MONDAY,FALSE,17.8,0.0,3023
2021,3,23,23/3/2021,TUESDAY,FALSE,18.9,0.0,3582
2021,3,24,24/3/2021,WEDNESDAY,FALSE,20.7,0.0,3124
2021,3,25,25/3/2021,THURSDAY,FALSE,22.1,0.0,3548
2021,3,26,26/3/2021,FRIDAY,FALSE,21.6,0.0,3370
2021,3,27,27/3/2021,SATURDAY,FALSE,24.1,0.0,2067
2021,3,28,28/3/2021,SUNDAY,FALSE,24.8,0.0,903
2021,3,29,29/3/2021,MONDAY,FALSE,25.6,0.0,2906
2021,3,30,30/3/2021,TUESDAY,FALSE,26.6,0.0,3157
2021,3,31,31/3/2021,WEDNESDAY,FALSE,26.5,0.0,3386
2021,4,1,1/4/2021,THURSDAY,FALSE,26.7,0.0,3319
2021,4,2,2/4/2021,FRIDAY,TRUE,26.9,0.0,805
2021,4,3,3/4/2021,SATURDAY,TRUE,26.9,0.0,721
2021,4,4,4/4/2021,SUNDAY,FALSE,24.7,0.8,1079
2021,4,5,5/4/2021,MONDAY,TRUE,22.4,0.7,1091
2021,4,6,6/4/2021,TUESDAY,TRUE,23.9,0.0,1059
2021,4,7,7/4/2021,WEDNESDAY,FALSE,23.1,0.0,2396
2021,4,8,8/4/2021,THURSDAY,FALSE,23.2,0.0,3418
2021,4,9,9/4/2021,FRIDAY,FALSE,21.0,7.5,3622
2021,4,10,10/4/2021,SATURDAY,FALSE,22.4,0.0,1562
2021,4,11,11/4/2021,SUNDAY,FALSE,23.1,0.0,1138
2021,4,12,12/4/2021,MONDAY,FALSE,24.6,0.0,2668
2021,4,13,13/4/2021,TUESDAY,FALSE,25.9,0.0,3279
2021,4,14,14/4/2021,WEDNESDAY,FALSE,24.6,0.0,2449
2021,4,15,15/4/2021,THURSDAY,FALSE,22.2,8.3,5013
2021,4,16,16/4/2021,FRIDAY,FALSE,22.8,1.5,2362
2021,4,17,17/4/2021,SATURDAY,FALSE,22.8,2.5,2429
2021,4,18,18/4/2021,SUNDAY,FALSE,23.2,0.0,812
2021,4,19,19/4/2021,MONDAY,FALSE,22.5,0.0,3402
2021,4,20,20/4/2021,TUESDAY,FALSE,23.4,0.0,3190
2021,4,21,21/4/2021,WEDNESDAY,FALSE,24.5,0.0,3377
2021,4,22,22/4/2021,THURSDAY,FALSE,25.2,0.0,2909
2021,4,23,23/4/2021,FRIDAY,FALSE,27.3,0.0,3143
2021,4,24,24/4/2021,SATURDAY,FALSE,25.4,0.0,1826
2021,4,25,25/4/2021,SUNDAY,FALSE,24.7,0.9,873
2021,4,26,26/4/2021,MONDAY,FALSE,23.4,0.3,3527
2021,4,27,27/4/2021,TUESDAY,FALSE,23.2,5.7,2957
2021,4,28,28/4/2021,WEDNESDAY,FALSE,24.4,4.2,2674
2021,4,29,29/4/2021,THURSDAY,FALSE,24.1,0.1,3319
2021,4,30,30/4/2021,FRIDAY,FALSE,25.6,0.0,2696
2021,5,1,1/5/2021,SATURDAY,TRUE,26.3,0.0,1139
2021,5,2,2/5/2021,SUNDAY,FALSE,26.5,1.2,1144
2021,5,3,3/5/2021,MONDAY,FALSE,24.3,8.8,2417
2021,5,4,4/5/2021,TUESDAY,FALSE,26.6,12.5,3947
2021,5,5,5/5/2021,WEDNESDAY,FALSE,26.6,0.5,2733
2021,5,6,6/5/2021,THURSDAY,FALSE,25.2,0.0,3339
2021,5,7,7/5/2021,FRIDAY,FALSE,26.6,0.0,2721
2021,5,8,8/5/2021,SATURDAY,FALSE,27.7,0.0,2419
2021,5,9,9/5/2021,SUNDAY,FALSE,28.3,0.0,909
2021,5,10,10/5/2021,MONDAY,FALSE,28.4,0.0,2424
2021,5,11,11/5/2021,TUESDAY,FALSE,29.2,0.0,2675
2021,5,12,12/5/2021,WEDNESDAY,FALSE,29.6,0.0,4684
2021,5,13,13/5/2021,THURSDAY,FALSE,29.5,3.9,3554
2021,5,14,14/5/2021,FRIDAY,FALSE,30.0,0.0,3828
2021,5,15,15/5/2021,SATURDAY,FALSE,29.9,0.0,1804
2021,5,16,16/5/2021,SUNDAY,FALSE,30.2,0.0,1382
2021,5,17,17/5/2021,MONDAY,FALSE,30.4,0.0,4075
2021,5,18,18/5/2021,TUESDAY,FALSE,30.2,1.3,4127
2021,5,19,19/5/2021,WEDNESDAY,TRUE,30.3,0.0,1141
2021,5,20,20/5/2021,THURSDAY,FALSE,30.5,0.0,3598
2021,5,21,21/5/2021,FRIDAY,FALSE,30.7,0.0,3394
2021,5,22,22/5/2021,SATURDAY,FALSE,30.5,2.6,2740
2021,5,23,23/5/2021,SUNDAY,FALSE,31.4,0.0,1246
2021,5,24,24/5/2021,MONDAY,FALSE,29.8,15.7,5256
2021,5,25,25/5/2021,TUESDAY,FALSE,28.8,4.8,3316
2021,5,26,26/5/2021,WEDNESDAY,FALSE,30.1,4.0,4991
2021,5,27,27/5/2021,THURSDAY,FALSE,30.3,1.0,3157
2021,5,28,28/5/2021,FRIDAY,FALSE,30.6,0.0,4881
2021,5,29,29/5/2021,SATURDAY,FALSE,30.2,0.0,2277
2021,5,30,30/5/2021,SUNDAY,FALSE,30.3,0.0,1044
2021,5,31,31/5/2021,MONDAY,FALSE,29.6,8.7,4962
2021,6,1,1/6/2021,TUESDAY,FALSE,26.5,45.8,3995
2021,6,2,2/6/2021,WEDNESDAY,FALSE,28.3,2.4,2790
2021,6,3,3/6/2021,THURSDAY,FALSE,30.3,0.0,4997
2021,6,4,4/6/2021,FRIDAY,FALSE,28.4,7.5,3432
2021,6,5,5/6/2021,SATURDAY,FALSE,27.3,0.0,2335
2021,6,6,6/6/2021,SUNDAY,FALSE,28.2,0.0,1127
2021,6,7,7/6/2021,MONDAY,FALSE,28.7,0.0,3306
2021,6,8,8/6/2021,TUESDAY,FALSE,29.3,0.9,3410
2021,6,9,9/6/2021,WEDNESDAY,FALSE,27.9,48.6,5338
2021,6,10,10/6/2021,THURSDAY,FALSE,28.8,29.4,2744
2021,6,11,11/6/2021,FRIDAY,FALSE,29.1,31.2,4350
2021,6,12,12/6/2021,SATURDAY,FALSE,27.7,30.3,3207
2021,6,13,13/6/2021,SUNDAY,FALSE,28.9,2.8,857
2021,6,14,14/6/2021,MONDAY,TRUE,29.3,0.3,937
2021,6,15,15/6/2021,TUESDAY,FALSE,29.6,6.2,3504
2021,6,16,16/6/2021,WEDNESDAY,FALSE,30.6,0.0,4075
2021,6,17,17/6/2021,THURSDAY,FALSE,30.4,9.6,3369
2021,6,18,18/6/2021,FRIDAY,FALSE,30.6,3.9,3317
2021,6,19,19/6/2021,SATURDAY,FALSE,30.6,0.0,2120
2021,6,20,20/6/2021,SUNDAY,FALSE,30.7,0.0,1394
2021,6,21,21/6/2021,MONDAY,FALSE,30.4,1.2,4258
2021,6,22,22/6/2021,TUESDAY,FALSE,27.0,75.3,6899
2021,6,23,23/6/2021,WEDNESDAY,FALSE,26.4,66.4,4592
2021,6,24,24/6/2021,THURSDAY,FALSE,26.0,20.8,2759
2021,6,25,25/6/2021,FRIDAY,FALSE,27.1,6.8,3048
2021,6,26,26/6/2021,SATURDAY,FALSE,27.9,61.3,3943
2021,6,27,27/6/2021,SUNDAY,FALSE,29.4,5.8,884
2021,6,28,28/6/2021,MONDAY,FALSE,27.7,166.5,4955
2021,6,29,29/6/2021,TUESDAY,FALSE,29.6,4.6,4533
2021,6,30,30/6/2021,WEDNESDAY,FALSE,30.1,0.4,3967
2021,7,1,1/7/2021,THURSDAY,TRUE,30.3,0.0,1148
2021,7,2,2/7/2021,FRIDAY,FALSE,30.6,0.0,3163
2021,7,3,3/7/2021,SATURDAY,FALSE,30.4,0.0,1930
2021,7,4,4/7/2021,SUNDAY,FALSE,30.4,0.0,1005
2021,7,5,5/7/2021,MONDAY,FALSE,30.2,2.3,4032
2021,7,6,6/7/2021,TUESDAY,FALSE,29.4,18.4,3823
2021,7,7,7/7/2021,WEDNESDAY,FALSE,29.4,11.7,2486
2021,7,8,8/7/2021,THURSDAY,FALSE,29.8,1.5,3781
2021,7,9,9/7/2021,FRIDAY,FALSE,30.5,0.0,4384
2021,7,10,10/7/2021,SATURDAY,FALSE,30.5,0.0,2578
2021,7,11,11/7/2021,SUNDAY,FALSE,30.6,0.0,1708
2021,7,12,12/7/2021,MONDAY,FALSE,30.9,0.1,3548
2021,7,13,13/7/2021,TUESDAY,FALSE,31.1,0.0,3946
2021,7,14,14/7/2021,WEDNESDAY,FALSE,30.7,1.5,3203
2021,7,15,15/7/2021,THURSDAY,FALSE,31.3,0.0,3451
2021,7,16,16/7/2021,FRIDAY,FALSE,29.6,0.0,4829
2021,7,17,17/7/2021,SATURDAY,FALSE,28.8,0.2,2636
2021,7,18,18/7/2021,SUNDAY,FALSE,26.9,42.4,1171
2021,7,19,19/7/2021,MONDAY,FALSE,26.5,117.2,3563
2021,7,20,20/7/2021,TUESDAY,FALSE,26.2,87.8,4131
2021,7,21,21/7/2021,WEDNESDAY,FALSE,26.8,28.4,4007
2021,7,22,22/7/2021,THURSDAY,FALSE,29.3,0.0,2717
2021,7,23,23/7/2021,FRIDAY,FALSE,30.3,0.0,5063
2021,7,24,24/7/2021,SATURDAY,FALSE,29.8,26.5,2922
2021,7,25,25/7/2021,SUNDAY,FALSE,29.6,8.9,1674
2021,7,26,26/7/2021,MONDAY,FALSE,30.7,0.0,4312
2021,7,27,27/7/2021,TUESDAY,FALSE,31.3,0.0,3926
2021,7,28,28/7/2021,WEDNESDAY,FALSE,30.8,0.0,3431
2021,7,29,29/7/2021,THURSDAY,FALSE,29.5,7.8,5482
2021,7,30,30/7/2021,FRIDAY,FALSE,28.8,7.9,4088
2021,7,31,31/7/2021,SATURDAY,FALSE,29.7,16.9,3023
2021,8,1,1/8/2021,SUNDAY,FALSE,29.4,11.6,1820
2021,8,2,2/8/2021,MONDAY,FALSE,30.0,0.0,3025
2021,8,3,3/8/2021,TUESDAY,FALSE,28.2,19.7,3506
2021,8,4,4/8/2021,WEDNESDAY,FALSE,28.2,41.9,5213
2021,8,5,5/8/2021,THURSDAY,FALSE,27.6,28.1,3553
2021,8,6,6/8/2021,FRIDAY,FALSE,28.3,31.0,4177
2021,8,7,7/8/2021,SATURDAY,FALSE,28.8,0.0,1903
2021,8,8,8/8/2021,SUNDAY,FALSE,29.3,3.1,947
2021,8,9,9/8/2021,MONDAY,FALSE,29.1,36.3,4300
2021,8,10,10/8/2021,TUESDAY,FALSE,29.0,17.3,3557
2021,8,11,11/8/2021,WEDNESDAY,FALSE,29.5,3.0,4340
2021,8,12,12/8/2021,THURSDAY,FALSE,29.0,1.0,3063
2021,8,13,13/8/2021,FRIDAY,FALSE,28.6,5.4,3321
2021,8,14,14/8/2021,SATURDAY,FALSE,28.0,2.2,1691
2021,8,15,15/8/2021,SUNDAY,FALSE,27.3,5.7,870
2021,8,16,16/8/2021,MONDAY,FALSE,28.3,3.9,3051
2021,8,17,17/8/2021,TUESDAY,FALSE,29.5,0.0,3893
2021,8,18,18/8/2021,WEDNESDAY,FALSE,29.5,0.0,4199
2021,8,19,19/8/2021,THURSDAY,FALSE,28.6,34.6,3538
2021,8,20,20/8/2021,FRIDAY,FALSE,29.5,0.0,3741
2021,8,21,21/8/2021,SATURDAY,FALSE,29.8,0.0,2061
2021,8,22,22/8/2021,SUNDAY,FALSE,30.1,0.0,1343
2021,8,23,23/8/2021,MONDAY,FALSE,30.2,0.0,4856
2021,8,24,24/8/2021,TUESDAY,FALSE,29.6,23.7,5026
2021,8,25,25/8/2021,WEDNESDAY,FALSE,29.7,1.1,4349
2021,8,26,26/8/2021,THURSDAY,FALSE,29.7,2.2,4579
2021,8,27,27/8/2021,FRIDAY,FALSE,25.6,29.3,5436
2021,8,28,28/8/2021,SATURDAY,FALSE,26.9,22.0,2436
2021,8,29,29/8/2021,SUNDAY,FALSE,27.8,13.9,1062
2021,8,30,30/8/2021,MONDAY,FALSE,29.1,0.0,3551
2021,8,31,31/8/2021,TUESDAY,FALSE,27.3,13.5,3237
2021,9,1,1/9/2021,WEDNESDAY,FALSE,28.7,5.9,2790
2021,9,2,2/9/2021,THURSDAY,FALSE,29.5,0.0,3368
2021,9,3,3/9/2021,FRIDAY,FALSE,29.8,0.0,3411
2021,9,4,4/9/2021,SATURDAY,FALSE,29.8,0.9,2422
2021,9,5,5/9/2021,SUNDAY,FALSE,29.8,0.0,1449
2021,9,6,6/9/2021,MONDAY,FALSE,29.7,0.0,4086
2021,9,7,7/9/2021,TUESDAY,FALSE,30.1,0.2,3173
2021,9,8,8/9/2021,WEDNESDAY,FALSE,30.6,0.0,4573
2021,9,9,9/9/2021,THURSDAY,FALSE,30.1,0.0,3823
2021,9,10,10/9/2021,FRIDAY,FALSE,30.5,0.0,4874
2021,9,11,11/9/2021,SATURDAY,FALSE,30.5,0.0,2570
2021,9,12,12/9/2021,SUNDAY,FALSE,31.2,0.0,1105
2021,9,13,13/9/2021,MONDAY,FALSE,30.9,0.0,3766
2021,9,14,14/9/2021,TUESDAY,FALSE,29.0,33.8,5722
2021,9,15,15/9/2021,WEDNESDAY,FALSE,30.2,0.0,3251
2021,9,16,16/9/2021,THURSDAY,FALSE,29.2,0.0,3477
2021,9,17,17/9/2021,FRIDAY,FALSE,29.5,7.6,4442
2021,9,18,18/9/2021,SATURDAY,FALSE,30.2,0.2,2504
2021,9,19,19/9/2021,SUNDAY,FALSE,29.3,21.2,827
2021,9,20,20/9/2021,MONDAY,FALSE,29.3,9.4,4675
2021,9,21,21/9/2021,TUESDAY,FALSE,29.0,10.2,4870
2021,9,22,22/9/2021,WEDNESDAY,TRUE,30.3,0.5,1710
2021,9,23,23/9/2021,THURSDAY,FALSE,28.0,38.4,4245
2021,9,24,24/9/2021,FRIDAY,FALSE,29.4,1.2,3275
2021,9,25,25/9/2021,SATURDAY,FALSE,29.6,0.1,3033
2021,9,26,26/9/2021,SUNDAY,FALSE,29.1,0.0,747
2021,9,27,27/9/2021,MONDAY,FALSE,29.5,0.0,4248
2021,9,28,28/9/2021,TUESDAY,FALSE,29.6,0.0,3583
2021,9,29,29/9/2021,WEDNESDAY,FALSE,29.7,0.0,4180
2021,9,30,30/9/2021,THURSDAY,FALSE,30.3,0.0,4693
2021,10,1,1/10/2021,FRIDAY,TRUE,30.3,0.0,1009
2021,10,2,2/10/2021,SATURDAY,FALSE,30.0,0.0,2542
2021,10,3,3/10/2021,SUNDAY,FALSE,28.8,1.9,1049
2021,10,4,4/10/2021,MONDAY,FALSE,29.8,0.0,4163
2021,10,5,5/10/2021,TUESDAY,FALSE,30.1,0.0,4555
2021,10,6,6/10/2021,WEDNESDAY,FALSE,29.5,0.0,4057
2021,10,7,7/10/2021,THURSDAY,FALSE,28.8,43.9,3264
2021,10,8,8/10/2021,FRIDAY,FALSE,25.5,329.7,5232
2021,10,9,9/10/2021,SATURDAY,FALSE,26.5,130.3,1285
2021,10,10,10/10/2021,SUNDAY,FALSE,26.8,45.1,1553
2021,10,11,11/10/2021,MONDAY,FALSE,28.5,0.0,3518
2021,10,12,12/10/2021,TUESDAY,FALSE,25.1,0.2,3534
2021,10,13,13/10/2021,WEDNESDAY,FALSE,25.8,57.7,4160
2021,10,14,14/10/2021,THURSDAY,TRUE,27.8,13.3,905
2021,10,15,15/10/2021,FRIDAY,FALSE,26.2,4.6,3092
2021,10,16,16/10/2021,SATURDAY,FALSE,26.8,0.0,1806
2021,10,17,17/10/2021,SUNDAY,FALSE,24.2,0.0,1032
2021,10,18,18/10/2021,MONDAY,FALSE,23.9,0.0,2653
2021,10,19,19/10/2021,TUESDAY,FALSE,25.7,0.0,2424
2021,10,20,20/10/2021,WEDNESDAY,FALSE,26.8,0.1,3076
2021,10,21,21/10/2021,THURSDAY,FALSE,24.2,0.7,3319
2021,10,22,22/10/2021,FRIDAY,FALSE,19.3,0.0,3253
2021,10,23,23/10/2021,SATURDAY,FALSE,20.5,0.0,1440
2021,10,24,24/10/2021,SUNDAY,FALSE,22.1,0.0,1177
2021,10,25,25/10/2021,MONDAY,FALSE,23.1,0.0,3569
2021,10,26,26/10/2021,TUESDAY,FALSE,25.1,0.0,2421
2021,10,27,27/10/2021,WEDNESDAY,FALSE,25.6,0.0,2958
2021,10,28,28/10/2021,THURSDAY,FALSE,25.7,0.1,3220
2021,10,29,29/10/2021,FRIDAY,FALSE,25.5,1.1,3440
2021,10,30,30/10/2021,SATURDAY,FALSE,24.4,2.4,2153
2021,10,31,31/10/2021,SUNDAY,FALSE,24.3,0.0,1042
2021,11,1,1/11/2021,MONDAY,FALSE,25.2,0.0,3556
2021,11,2,2/11/2021,TUESDAY,FALSE,25.1,0.0,3117
2021,11,3,3/11/2021,WEDNESDAY,FALSE,25.2,0.0,2628
2021,11,4,4/11/2021,THURSDAY,FALSE,25.5,0.0,3289
2021,11,5,5/11/2021,FRIDAY,FALSE,25.6,0.0,2730
2021,11,6,6/11/2021,SATURDAY,FALSE,26.4,0.0,1955
2021,11,7,7/11/2021,SUNDAY,FALSE,26.1,0.0,838
2021,11,8,8/11/2021,MONDAY,FALSE,20.1,2.0,2933
2021,11,9,9/11/2021,TUESDAY,FALSE,19.5,0.0,3568
2021,11,10,10/11/2021,WEDNESDAY,FALSE,20.5,0.0,2696
2021,11,11,11/11/2021,THURSDAY,FALSE,21.5,0.0,2842
2021,11,12,12/11/2021,FRIDAY,FALSE,22.6,0.0,2524
2021,11,13,13/11/2021,SATURDAY,FALSE,22.3,0.0,2221
2021,11,14,14/11/2021,SUNDAY,FALSE,21.6,0.0,796
2021,11,15,15/11/2021,MONDAY,FALSE,22.1,0.0,2559
2021,11,16,16/11/2021,TUESDAY,FALSE,23.2,0.0,3029
2021,11,17,17/11/2021,WEDNESDAY,FALSE,23.5,0.0,3096
2021,11,18,18/11/2021,THURSDAY,FALSE,22.4,0.0,3429
2021,11,19,19/11/2021,FRIDAY,FALSE,23.0,0.0,2788
2021,11,20,20/11/2021,SATURDAY,FALSE,23.7,0.3,2253
2021,11,21,21/11/2021,SUNDAY,FALSE,23.5,0.0,745
2021,11,22,22/11/2021,MONDAY,FALSE,19.6,3.5,3436
2021,11,23,23/11/2021,TUESDAY,FALSE,16.1,0.0,2941
2021,11,24,24/11/2021,WEDNESDAY,FALSE,19.0,0.0,2875
2021,11,25,25/11/2021,THURSDAY,FALSE,20.6,0.0,3531
2021,11,26,26/11/2021,FRIDAY,FALSE,21.6,0.0,3264
2021,11,27,27/11/2021,SATURDAY,FALSE,21.2,0.0,2207
2021,11,28,28/11/2021,SUNDAY,FALSE,21.6,0.0,1262
2021,11,29,29/11/2021,MONDAY,FALSE,22.4,0.0,2480
2021,11,30,30/11/2021,TUESDAY,FALSE,21.3,0.0,3263
2021,12,1,1/12/2021,WEDNESDAY,FALSE,17.3,0.0,3148
2021,12,2,2/12/2021,THURSDAY,FALSE,17.4,0.0,3340
2021,12,3,3/12/2021,FRIDAY,FALSE,18.0,0.0,2751
2021,12,4,4/12/2021,SATURDAY,FALSE,18.1,0.0,1584
2021,12,5,5/12/2021,SUNDAY,FALSE,19.1,0.0,823
2021,12,6,6/12/2021,MONDAY,FALSE,19.2,0.0,2697
2021,12,7,7/12/2021,TUESDAY,FALSE,19.9,0.0,3103
2021,12,8,8/12/2021,WEDNESDAY,FALSE,20.1,0.0,2883
2021,12,9,9/12/2021,THURSDAY,FALSE,20.2,0.0,3484
2021,12,10,10/12/2021,FRIDAY,FALSE,20.9,0.0,3078
2021,12,11,11/12/2021,SATURDAY,FALSE,21.4,0.0,1675
2021,12,12,12/12/2021,SUNDAY,FALSE,21.5,0.0,713
2021,12,13,13/12/2021,MONDAY,FALSE,19.4,0.0,2425
2021,12,14,14/12/2021,TUESDAY,FALSE,20.5,0.0,2948
2021,12,15,15/12/2021,WEDNESDAY,FALSE,21.5,0.2,3598
2021,12,16,16/12/2021,THURSDAY,FALSE,23.2,0.0,2618
2021,12,17,17/12/2021,FRIDAY,FALSE,21.7,0.0,2930
2021,12,18,18/12/2021,SATURDAY,FALSE,18.1,0.0,1596
2021,12,19,19/12/2021,SUNDAY,FALSE,17.9,0.0,896
2021,12,20,20/12/2021,MONDAY,FALSE,17.2,9.4,3997
2021,12,21,21/12/2021,TUESDAY,FALSE,17.3,2.4,3416
2021,12,22,22/12/2021,WEDNESDAY,FALSE,19.3,0.0,2433
